timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-09-20T00:00:01.800000,4070eb,,,496.9,10.2,,,42.5,6252,
2025-09-20T00:00:01.800000,34635a,,33550,462.2,258.5,39.434189,-7.513454,9.1,2633,
2025-09-20T00:00:01.800000,4401c3,,,,,,,208.7,,A3
2025-09-20T00:00:01.800000,408026,,36000,,,,,1.0,7757,
2025-09-20T00:00:01.800000,4ca217,,,,,,,143.3,,A3
2025-09-20T00:00:01.800000,407f96,TOM457,36000,475.1,354.6,39.134884,-8.251465,0.1,7747,A3
2025-09-20T00:00:01.800000,440095,EJU9041,33025,435.6,188.3,39.125061,-7.877075,0.2,0515,A3
2025-09-20T00:00:01.800000,485a85,TFL3GH,38000,483.2,28.4,39.644165,-7.607435,1.4,4453,A3
2025-09-20T00:00:01.800000,e8020f,LAN705,34975,453.4,245.6,38.788768,-8.809021,3.9,3762,A5
2025-09-20T00:00:01.800000,34558f,,,,,,,199.3,,A5
2025-09-20T00:00:01.800000,4d224f,,,,,,,72.1,,A3
2025-09-20T00:01:00.300000,347343,IBE0117,34300,446.6,245.4,39.449661,-6.764652,0.0,2643,A5
2025-09-20T00:01:00.300000,4070eb,,,,,,,101.0,,
2025-09-20T00:01:00.300000,34635a,,33975,,,,,1.8,2633,
2025-09-20T00:01:00.300000,4401c3,,,,,,,267.2,,A3
2025-09-20T00:01:00.300000,408026,,36000,475.8,355.1,,,19.9,7757,
2025-09-20T00:01:00.300000,4ca217,,,,,,,201.8,,A3
2025-09-20T00:01:00.300000,407f96,TOM457,36000,475.1,354.6,39.264764,-8.267578,0.0,7747,A3
2025-09-20T00:01:00.300000,440095,EJU9041,33000,435.7,188.4,39.006167,-7.899536,0.0,0515,A3
2025-09-20T00:01:00.300000,485a85,,38325,483.2,28.4,39.693464,-7.572876,23.8,4453,A3
2025-09-20T00:01:00.300000,e8020f,,,,,,,62.4,,A5
2025-09-20T00:01:00.300000,34558f,,,,,,,257.8,,A5
2025-09-20T00:01:00.300000,4d224f,,,,,,,130.7,,A3
2025-09-20T00:02:00.900000,407574,EZY7509,26675,489.0,353.7,38.513225,-8.096802,6.4,5227,
2025-09-20T00:02:00.900000,347343,IBE0117,34550,446.6,245.4,39.419174,-6.850692,23.5,2643,A5
2025-09-20T00:02:00.900000,4070eb,,,,,,,161.5,,
2025-09-20T00:02:00.900000,34635a,AEA175,35000,463.6,258.3,39.362091,-7.970044,0.4,2633,A5
2025-09-20T00:02:00.900000,408026,,36000,477.7,355.2,,,0.7,7757,
2025-09-20T00:02:00.900000,4ca217,,,,,,,262.4,,A3
2025-09-20T00:02:00.900000,407f96,TOM457,36000,474.1,354.6,39.395004,-8.283453,0.0,7747,A3
2025-09-20T00:02:00.900000,440095,EJU9041,33025,434.7,188.5,38.948135,-7.910574,27.9,0515,A3
2025-09-20T00:02:00.900000,485a85,,38000,,,,,0.8,4453,A3
2025-09-20T00:02:00.900000,e8020f,,,,,,,122.9,,A5
2025-09-20T00:02:00.900000,4d224f,,,,,,,191.2,,A3
2025-09-20T00:03:00.300000,407574,,26675,489.0,353.7,38.513225,-8.096802,38.3,,
2025-09-20T00:03:00.300000,347343,IBE0117,34850,453.7,245.2,,,0.4,2643,A5
2025-09-20T00:03:00.300000,4070eb,,,,,,,220.9,,
2025-09-20T00:03:00.300000,34635a,AEA175,34975,463.8,258.2,39.337372,-8.122897,1.6,2633,A5
2025-09-20T00:03:00.300000,408026,TOM669,36000,477.8,355.1,39.140284,-8.28241,0.2,7757,A3
2025-09-20T00:03:00.300000,407f96,TOM457,36000,473.2,354.4,39.527365,-8.299805,0.1,7747,A3
2025-09-20T00:03:00.300000,440095,,,435.6,188.3,,,5.5,0515,A3
2025-09-20T00:03:00.300000,485a85,TFL3GH,38000,480.1,28.5,39.984604,-7.368042,2.5,4453,A3
2025-09-20T00:03:00.300000,e8020f,,,,,,,182.3,,A5
2025-09-20T00:03:00.300000,4d224f,,,,,,,2.0,,A3
2025-09-20T00:04:00.800000,347605,,29025,447.3,242.6,,,0.4,2604,
2025-09-20T00:04:00.800000,407eeb,,36000,484.7,22.4,,,0.1,6250,
2025-09-20T00:04:00.800000,407574,,,,,,,98.9,,
2025-09-20T00:04:00.800000,347343,IBE0117,35000,460.4,245.2,39.293627,-7.201782,0.0,2643,A5
2025-09-20T00:04:00.800000,4070eb,,,,,,,281.5,,
2025-09-20T00:04:00.800000,34635a,AEA175,35000,460.9,258.1,39.308849,-8.298279,0.0,2633,A5
2025-09-20T00:04:00.800000,408026,TOM669,36000,476.9,354.9,39.275436,-8.297783,0.1,7757,A3
2025-09-20T00:04:00.800000,407f96,TOM457,36000,472.1,354.5,39.65863,-8.316232,0.1,7747,A3
2025-09-20T00:04:00.800000,440095,EJU9041,33000,434.7,188.5,,,30.1,,A3
2025-09-20T00:04:00.800000,485a85,TFL3GH,38000,479.7,28.6,40.12175,-7.270752,0.2,4453,A3
2025-09-20T00:04:00.800000,e8020f,,,,,,,242.9,,A5
2025-09-20T00:04:00.800000,4d224f,,,,,,,62.5,,A3
2025-09-20T00:05:01.200000,46b8a2,AEE3LP,14150,402.4,55.8,38.821587,-8.727539,0.0,1140,A3
2025-09-20T00:05:01.200000,347605,,29225,448.2,242.6,,,16.6,2604,
2025-09-20T00:05:01.200000,407eeb,EXS5GW,36000,486.4,22.6,38.674255,-8.68111,0.0,6250,A3
2025-09-20T00:05:01.200000,407574,EZY7509,29700,500.0,353.7,38.944199,-8.158662,0.1,5227,A3
2025-09-20T00:05:01.200000,347343,,35000,461.7,245.2,39.24889,-7.325989,10.1,2643,A5
2025-09-20T00:05:01.200000,34635a,AEA175,34975,461.1,258.0,39.282486,-8.458756,0.1,2633,A5
2025-09-20T00:05:01.200000,408026,TOM669,36000,476.8,355.1,39.405818,-8.312378,1.2,7757,A3
2025-09-20T00:05:01.200000,407f96,TOM457,36000,472.1,354.5,39.790013,-8.33252,0.1,7747,A3
2025-09-20T00:05:01.200000,440095,,,,,,,90.6,,A3
2025-09-20T00:05:01.200000,485a85,TFL3GH,38000,479.7,28.6,40.243106,-7.18431,0.1,4453,A3
2025-09-20T00:05:01.200000,4d224f,,,,,,,122.9,,A3
