timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-09-01T00:00:01.300000,4cac87,RYR979P,37000,403.6,209.9,,,51.3,,A3
2025-09-01T00:00:01.300000,347519,,32175,432.7,252.7,40.470886,-6.327637,3.1,2667,
2025-09-01T00:00:01.300000,34640e,,35000,,,,,22.0,,A5
2025-09-01T00:00:01.300000,4cadf0,RYR843X,36000,431.1,355.9,39.190338,-8.309485,0.0,2252,A3
2025-09-01T00:00:01.300000,e80452,,34000,,,,,41.3,,
2025-09-01T00:00:01.300000,4d2347,RYR9131,36000,438.4,355.4,39.657339,-8.357483,0.3,2224,A3
2025-09-01T00:00:01.300000,4d2357,,,,,,,85.7,,A3
2025-09-01T00:00:01.300000,3482d6,,,,,,,128.3,,A5
2025-09-01T00:01:01,4ca4ec,RYR40UG,35000,412.5,192.3,40.370939,-6.985807,0.2,3742,A3
2025-09-01T00:01:01,407731,EXS64VJ,36000,483.5,27.7,,,10.5,,
2025-09-01T00:01:01,4cac87,,,,,,,111.0,,A3
2025-09-01T00:01:01,347519,,32475,434.9,252.6,40.452917,-6.402907,11.9,2667,
2025-09-01T00:01:01,34640e,,,,,,,8.9,,A5
2025-09-01T00:01:01,4cadf0,RYR843X,36000,429.6,355.1,39.308395,-8.321905,0.0,2252,A3
2025-09-01T00:01:01,e80452,,,,,,,2.7,,
2025-09-01T00:01:01,4d2347,RYR9131,36000,440.4,355.4,39.773394,-8.36969,0.3,2224,A3
2025-09-01T00:01:01,4d2357,,,,,,,145.4,,A3
2025-09-01T00:01:01,3482d6,,,,,,,188.0,,A5
2025-09-01T00:02:01.100000,4070e2,,,,,,,2.7,,
2025-09-01T00:02:01.100000,4ca4ec,,35000,416.4,192.2,40.24143,-7.022636,0.3,3742,A3
2025-09-01T00:02:01.100000,407731,,,,,,,56.7,6242,
2025-09-01T00:02:01.100000,4cac87,,,,,,,171.1,,A3
2025-09-01T00:02:01.100000,347519,,33025,433.0,252.5,,,11.4,,
2025-09-01T00:02:01.100000,34640e,,,,,,,69.0,,A5
2025-09-01T00:02:01.100000,4cadf0,RYR843X,36000,429.5,355.2,39.420435,-8.334167,1.1,2252,A3
2025-09-01T00:02:01.100000,e80452,LAN705,33975,,,38.854593,-8.43042,0.4,2647,A5
2025-09-01T00:02:01.100000,4d2347,RYR9131,36000,441.5,355.3,39.899876,-8.383179,0.0,2224,A3
2025-09-01T00:02:01.100000,4d2357,,,,,,,205.5,,A3
2025-09-01T00:02:01.100000,3482d6,,,,,,,248.1,,A5
2025-09-01T00:03:01.700000,4070e2,,,,,,,63.3,,
2025-09-01T00:03:01.700000,4ca4ec,RYR40UG,35000,416.4,192.2,40.212753,-7.030762,33.4,5422,A3
2025-09-01T00:03:01.700000,407731,,,,,,,117.3,,
2025-09-01T00:03:01.700000,4cac87,,,,,,,231.7,,A3
2025-09-01T00:03:01.700000,347519,,,430.4,252.3,,,6.7,,
2025-09-01T00:03:01.700000,34640e,,,,,,,54.5,,A5
2025-09-01T00:03:01.700000,4cadf0,RYR843X,36000,432.5,355.2,39.547895,-8.347839,0.0,2252,A3
2025-09-01T00:03:01.700000,e80452,,34000,,,38.854593,-8.43042,20.7,2647,A5
2025-09-01T00:03:01.700000,4d2347,RYR9131,36000,443.5,355.3,40.002823,-8.394165,5.5,2224,A3
