timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-08-18T00:00:01.600000,3483c9,,33475,468.9,238.8,,,8.1,2661,
2025-08-18T00:00:01.600000,a14bdd,,,,,,,95.0,,A5
2025-08-18T00:00:01.600000,7811a2,,33000,466.4,234.8,,,18.0,2601,
2025-08-18T00:00:01.600000,4078b8,,35000,439.6,220.8,,,0.0,0512,
2025-08-18T00:00:01.600000,346456,,,,,,,191.4,,A5
2025-08-18T00:00:01.600000,4d2357,,,,,,,142.6,,A3
2025-08-18T00:00:01.600000,407caf,,,,,,,280.2,,A3
2025-08-18T00:00:01.600000,406a95,EZY3428,38000,446.4,355.5,40.986778,-8.506976,0.8,1163,A3
2025-08-18T00:01:01.900000,3483c9,,34225,468.9,238.8,,,3.0,2661,
2025-08-18T00:01:01.900000,a14bdd,,,,,,,155.2,,A5
2025-08-18T00:01:01.900000,7811a2,,,,,,,12.5,,
2025-08-18T00:01:01.900000,4078b8,,35000,439.6,220.8,,,4.5,0512,
2025-08-18T00:01:01.900000,346456,,,,,,,251.7,,A5
2025-08-18T00:01:01.900000,4d2357,TAP39MZ,12875,304.6,246.8,38.821335,-8.358924,6.3,0453,A3
2025-08-18T00:01:01.900000,406a95,EZY3428,38000,448.4,355.5,41.115601,-8.520386,0.1,1163,A3
2025-08-18T00:02:01.200000,3483c9,,34750,464.3,235.4,39.072556,-7.497333,0.7,2661,
2025-08-18T00:02:01.200000,a14bdd,,,,,,,214.5,,A5
2025-08-18T00:02:01.200000,7811a2,,,,,,,71.8,,
2025-08-18T00:02:01.200000,4078b8,,35000,440.3,220.9,,,38.8,0512,
2025-08-18T00:02:01.200000,4d2357,,11275,301.5,246.8,38.79319,-8.442261,14.7,,A3
2025-08-18T00:02:01.200000,406a95,EZY3428,38025,448.4,355.5,41.218003,-8.531009,0.0,1163,A3
2025-08-18T00:03:01.700000,3483c9,,,464.3,235.4,,,61.2,2661,
2025-08-18T00:03:01.700000,a14bdd,,,,,,,275.1,,A5
2025-08-18T00:03:01.700000,7811a2,,,,,,,132.3,,
2025-08-18T00:03:01.700000,4078b8,,,,,,,99.3,,
2025-08-18T00:03:01.700000,4d2357,,,,,,,34.3,,A3
2025-08-18T00:03:01.700000,406a95,EZY3428,38000,448.4,355.5,41.367482,-8.546614,0.7,1163,A3
2025-08-18T00:04:00.900000,44017c,EJU76RL,5075,283.9,40.1,40.925125,-8.785339,1.3,3354,A3
2025-08-18T00:04:00.900000,344455,,33000,437.4,236.1,39.270444,-6.941284,8.4,2640,
2025-08-18T00:04:00.900000,3483c9,,,,,,,120.3,,
2025-08-18T00:04:00.900000,7811a2,,,,,,,191.5,,
2025-08-18T00:04:00.900000,4078b8,,,,,,,158.5,,
2025-08-18T00:04:00.900000,4d2357,,,,,,,93.4,,A3
2025-08-18T00:04:00.900000,406a95,EZY3428,38000,450.4,355.5,41.490194,-8.559372,0.1,1163,A3
2025-08-18T00:05:01.700000,3451cf,,32825,446.2,247.7,,,2.4,3765,
2025-08-18T00:05:01.700000,4ba94e,THY224,36000,513.7,56.8,38.850632,-8.428424,0.2,2224,A5
2025-08-18T00:05:01.700000,a14bdd,AMX022,34000,457.0,275.4,,,0.5,3766,A5
2025-08-18T00:05:01.700000,44017c,EJU76RL,5075,255.3,40.6,40.925125,-8.785339,6.9,3354,A3
