timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-10-04T00:00:00.800000,344503,,27500,479.4,244.0,,,8.5,,
2025-10-04T00:00:00.800000,485a85,,38000,456.6,18.1,41.116837,-8.919678,0.3,6271,
2025-10-04T00:00:00.800000,4d207c,,,,,,,119.1,,A3
2025-10-04T00:00:00.800000,4ca84b,,38000,447.2,18.1,41.491333,-8.755042,15.6,,
2025-10-04T00:00:00.800000,346419,IBE0303,35425,501.5,264.3,39.682205,-8.591189,0.1,2616,A5
2025-10-04T00:00:00.800000,347388,IBE0101,34175,507.3,250.8,39.206108,-7.886108,0.2,3760,A5
2025-10-04T00:00:00.800000,34520e,IBE0169,31875,486.2,250.0,38.973129,-8.805005,0.5,2642,A5
2025-10-04T00:00:00.800000,407cb1,,,,,,,11.8,,A3
2025-10-04T00:00:00.800000,347691,AEA057,34975,506.7,229.8,38.382019,-8.669031,58.2,2622,A5
2025-10-04T00:00:00.800000,4cae57,,,,,,,126.1,,A3
2025-10-04T00:00:00.800000,490036,,ground,0.0,,,,13.3,,
2025-10-04T00:01:01.700000,407c0a,,38000,,,,,2.5,,
2025-10-04T00:01:01.700000,344503,,27925,480.3,243.5,,,31.1,,
2025-10-04T00:01:01.700000,485a85,TFL3GH,38000,456.6,18.1,41.266045,-8.854918,0.3,6271,A3
2025-10-04T00:01:01.700000,4d207c,,,,,,,179.9,,A3
2025-10-04T00:01:01.700000,4ca84b,,,,,,,76.4,,
2025-10-04T00:01:01.700000,346419,IBE0303,35875,502.6,264.2,39.667831,-8.773598,0.0,2616,A5
2025-10-04T00:01:01.700000,347388,IBE0101,34675,505.4,250.7,39.160441,-8.054077,0.2,3760,A5
2025-10-04T00:01:01.700000,34520e,IBE0169,32050,485.3,250.0,38.959335,-8.853699,42.1,2642,A5
2025-10-04T00:01:01.700000,407cb1,,,,,,,72.6,,A3
2025-10-04T00:01:01.700000,347691,,,,,,,51.9,,A5
2025-10-04T00:01:01.700000,4cae57,,34000,457.1,356.0,,,0.8,,A3
2025-10-04T00:01:01.700000,490036,,,,,,,74.2,,
2025-10-04T00:02:01.400000,34760a,,39000,449.1,54.2,38.688448,-8.432068,20.6,2317,
2025-10-04T00:02:01.400000,407c0a,,38000,,,,,44.8,7753,
2025-10-04T00:02:01.400000,344503,,,,,,,90.9,,
2025-10-04T00:02:01.400000,485a85,TFL3GH,38000,456.0,18.3,41.376886,-8.806603,0.1,6271,A3
2025-10-04T00:02:01.400000,4d207c,,,,,,,239.6,,A3
2025-10-04T00:02:01.400000,4ca84b,,,,,,,136.1,,
2025-10-04T00:02:01.400000,346419,IBE0303,36000,502.8,263.9,39.653732,-8.949738,0.1,2616,A5
2025-10-04T00:02:01.400000,347388,IBE0101,34900,506.7,250.6,39.135269,-8.146183,27.9,3760,A5
2025-10-04T00:02:01.400000,34520e,,,,,,,101.9,,A5
2025-10-04T00:02:01.400000,407cb1,,,,,,,132.4,,A3
2025-10-04T00:02:01.400000,347691,,,,,,,111.6,,A5
2025-10-04T00:02:01.400000,4cae57,RYR62JJ,34000,457.2,355.9,41.134535,-8.530072,6.9,1170,A3
2025-10-04T00:02:01.400000,490036,,ground,0.0,,,,26.5,,
2025-10-04T00:03:00.900000,34760a,AVA046,39000,449.9,54.2,38.79451,-8.244224,0.4,2317,A5
2025-10-04T00:03:00.900000,407c0a,,,,,,,104.2,,
2025-10-04T00:03:00.900000,344503,IBE0267,29675,488.7,236.2,39.253326,-7.122604,0.0,2643,A5
2025-10-04T00:03:00.900000,485a85,TFL3GH,38000,457.0,18.2,41.499069,-8.752982,0.7,6271,A3
2025-10-04T00:03:00.900000,4d207c,,,,,,,299.1,,A3
2025-10-04T00:03:00.900000,4ca84b,,,,,,,195.6,,
2025-10-04T00:03:00.900000,346419,IBE0303,36000,502.9,263.8,39.644118,-9.066833,0.6,2616,A5
2025-10-04T00:03:00.900000,347388,IBE0101,35000,506.1,250.5,39.085281,-8.328174,0.3,3760,A5
2025-10-04T00:03:00.900000,34520e,,,,,,,161.3,,A5
2025-10-04T00:03:00.900000,407cb1,,,,,,,191.8,,A3
2025-10-04T00:03:00.900000,347691,,,,,,,171.0,,A5
2025-10-04T00:03:00.900000,4cae57,,34000,,,41.134535,-8.530072,66.3,,A3
2025-10-04T00:03:00.900000,490036,,,,,,,85.9,,
